,userid,age,sex,nationality,usertype,vehiclebrand,vehiclemodel,enginetype,vehiclesize,vehicletype,stationtype,timeofday,dayofweek,holiday,reservation_count,view_count
170,430,25-45,Male,Thai,GENERAL,MG,4,EV,M,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,1.0
171,430,25-45,Male,Thai,GENERAL,MG,ZS_EV,EV,M,SUV,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
172,430,25-45,Male,Thai,GENERAL,MITSUBISHI,ATTRAGE,Non-EV,XS,SEDAN,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
173,430,25-45,Male,Thai,GENERAL,NISSAN,KICKS_e-POWER_HYBRID,Non-EV,M,SUV,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
174,430,25-45,Male,Thai,GENERAL,NISSAN,KICKS_e-POWER_HYBRID,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,3.0
175,430,25-45,Male,Thai,GENERAL,NISSAN,KICKS_e-POWER_HYBRID,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,Yes,0.0,2.0
176,430,25-45,Male,Thai,GENERAL,NISSAN,LEAF,EV,L,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
177,430,25-45,Male,Thai,GENERAL,NISSAN,TERRA,Non-EV,XL,SUV,TRAIN STATION,LATE NIGHT,WEEKEND,No,1.0,0.0
178,430,25-45,Male,Thai,GENERAL,NISSAN,X-TRAIL,Non-EV,XL,SUV,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
179,430,25-45,Male,Thai,GENERAL,NISSAN,X-TRAIL,Non-EV,XL,SUV,TRAIN STATION,LEISURE HOURS,WEEKEND,No,1.0,1.0
180,430,25-45,Male,Thai,GENERAL,NISSAN,X-TRAIL,Non-EV,XL,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,6.0
181,430,25-45,Male,Thai,GENERAL,NISSAN,X-TRAIL,Non-EV,XL,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,Yes,0.0,3.0
182,430,25-45,Male,Thai,GENERAL,NISSAN,X-TRAIL,Non-EV,XL,SUV,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,1.0
183,430,25-45,Male,Thai,GENERAL,SUZUKI,SWIFT,Non-EV,XS,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,1.0
184,430,25-45,Male,Thai,GENERAL,TOYOTA,ALTIS,Non-EV,M,SEDAN,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,1.0,1.0
185,430,25-45,Male,Thai,GENERAL,TOYOTA,ALTIS,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,6.0
186,430,25-45,Male,Thai,GENERAL,TOYOTA,ALTIS,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,Yes,0.0,3.0
187,430,25-45,Male,Thai,GENERAL,TOYOTA,ALTIS,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,5.0
188,430,25-45,Male,Thai,GENERAL,TOYOTA,ALTIS,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,Yes,0.0,1.0
189,430,25-45,Male,Thai,GENERAL,TOYOTA,ALTIS_HYBRID,Non-EV,M,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,1.0,0.0
190,430,25-45,Male,Thai,GENERAL,TOYOTA,ALTIS_HYBRID,Non-EV,M,SEDAN,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,0.0,5.0
191,430,25-45,Male,Thai,GENERAL,TOYOTA,ALTIS_HYBRID,Non-EV,M,SEDAN,TRAIN STATION,LEISURE HOURS,WEEKEND,No,0.0,1.0
192,430,25-45,Male,Thai,GENERAL,TOYOTA,ALTIS_HYBRID,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,11.0
193,430,25-45,Male,Thai,GENERAL,TOYOTA,ALTIS_HYBRID,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,Yes,0.0,5.0
194,430,25-45,Male,Thai,GENERAL,TOYOTA,ALTIS_HYBRID,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,1.0
195,430,25-45,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
196,430,25-45,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,0.0,4.0
197,430,25-45,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,LEISURE HOURS,WEEKEND,No,0.0,1.0
198,430,25-45,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,16.0
199,430,25-45,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,Yes,0.0,1.0
200,430,25-45,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,2.0
201,430,25-45,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,Yes,0.0,1.0
202,430,25-45,Male,Thai,GENERAL,TOYOTA,CAMRY,Non-EV,L,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
203,430,25-45,Male,Thai,GENERAL,TOYOTA,CAMRY_HYBRID,Non-EV,L,SEDAN,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,0.0,4.0
204,430,25-45,Male,Thai,GENERAL,TOYOTA,CAMRY_HYBRID,Non-EV,L,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,7.0
205,430,25-45,Male,Thai,GENERAL,TOYOTA,CAMRY_HYBRID,Non-EV,L,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,Yes,0.0,1.0
206,430,25-45,Male,Thai,GENERAL,TOYOTA,CAMRY_HYBRID,Non-EV,L,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,Yes,0.0,1.0
207,430,25-45,Male,Thai,GENERAL,TOYOTA,CROSS,Non-EV,M,SUV,TRAIN STATION,LATE NIGHT,WEEKDAY,No,2.0,0.0
208,430,25-45,Male,Thai,GENERAL,TOYOTA,CROSS,Non-EV,M,SUV,TRAIN STATION,LATE NIGHT,WEEKDAY,Yes,1.0,0.0
209,430,25-45,Male,Thai,GENERAL,TOYOTA,CROSS,Non-EV,M,SUV,TRAIN STATION,LATE NIGHT,WEEKEND,No,2.0,0.0
210,430,25-45,Male,Thai,GENERAL,TOYOTA,CROSS,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,No,1.0,0.0
211,430,25-45,Male,Thai,GENERAL,TOYOTA,CROSS,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKEND,No,1.0,0.0
212,430,25-45,Male,Thai,GENERAL,TOYOTA,CROSS_HYBRID,Non-EV,M,SUV,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,1.0
213,430,25-45,Male,Thai,GENERAL,TOYOTA,CROSS_HYBRID,Non-EV,M,SUV,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,0.0,2.0
214,430,25-45,Male,Thai,GENERAL,TOYOTA,CROSS_HYBRID,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,3.0
215,430,25-45,Male,Thai,GENERAL,TOYOTA,CROSS_HYBRID,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,2.0
216,430,25-45,Male,Thai,GENERAL,TOYOTA,FORTUNER,Non-EV,XL,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,3.0
217,430,25-45,Male,Thai,GENERAL,TOYOTA,FORTUNER,Non-EV,XL,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,Yes,0.0,1.0
218,430,25-45,Male,Thai,GENERAL,TOYOTA,FORTUNER,Non-EV,XL,SUV,TRAIN STATION,WORK HOURS,WEEKEND,No,1.0,0.0
219,430,25-45,Male,Thai,GENERAL,TOYOTA,VIOS,Non-EV,S,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,1.0,1.0
220,430,25-45,Male,Thai,GENERAL,TOYOTA,VIOS,Non-EV,S,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,1.0,0.0
221,430,25-45,Male,Thai,GENERAL,TOYOTA,YARIS,Non-EV,XS,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
222,430,25-45,Male,Thai,GENERAL,TOYOTA,YARIS,Non-EV,XS,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,2.0
223,430,25-45,Male,Thai,GENERAL,TOYOTA,YARIS,Non-EV,XS,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
224,430,25-45,Male,Thai,GENERAL,TOYOTA,YARIS,Non-EV,XS,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,2.0
225,430,25-45,Male,Thai,GENERAL,VOLVO,S60,Non-EV,L,SEDAN,TRAIN STATION,LATE NIGHT,WEEKEND,Yes,0.0,1.0
226,552,25-45,Male,Thai,STUDENT,ISUZU,MU-7,Non-EV,XL,SUV,OTHER STATION,LATE NIGHT,WEEKEND,No,1.0,0.0
227,552,25-45,Male,Thai,STUDENT,ISUZU,MU-7,Non-EV,XL,SUV,OTHER STATION,LEISURE HOURS,WEEKDAY,No,1.0,0.0
228,552,25-45,Male,Thai,STUDENT,ISUZU,MU-X,Non-EV,XL,SUV,OTHER STATION,WORK HOURS,WEEKDAY,No,1.0,0.0
229,552,25-45,Male,Thai,STUDENT,NISSAN,ALMERA,Non-EV,XS,SEDAN,OTHER STATION,LATE NIGHT,WEEKEND,No,1.0,0.0
230,552,25-45,Male,Thai,STUDENT,NISSAN,ALMERA,Non-EV,XS,SEDAN,OTHER STATION,LEISURE HOURS,WEEKEND,No,1.0,0.0
231,552,25-45,Male,Thai,STUDENT,NISSAN,ALMERA,Non-EV,XS,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,4.0,0.0
232,552,25-45,Male,Thai,STUDENT,NISSAN,ALMERA,Non-EV,XS,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,Yes,1.0,0.0
233,552,25-45,Male,Thai,STUDENT,NISSAN,ALMERA,Non-EV,XS,SEDAN,OTHER STATION,WORK HOURS,WEEKEND,No,2.0,0.0
234,552,25-45,Male,Thai,STUDENT,NISSAN,X-TRAIL,Non-EV,XL,SUV,OTHER STATION,WORK HOURS,WEEKDAY,No,1.0,0.0
235,552,25-45,Male,Thai,STUDENT,TOYOTA,ALTIS,Non-EV,M,SEDAN,OTHER STATION,LATE NIGHT,WEEKDAY,No,1.0,0.0
236,552,25-45,Male,Thai,STUDENT,TOYOTA,ALTIS,Non-EV,M,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,1.0,0.0
237,552,25-45,Male,Thai,STUDENT,TOYOTA,ATIV,Non-EV,XS,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,1.0,0.0
238,552,25-45,Male,Thai,STUDENT,TOYOTA,VIOS,Non-EV,S,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,2.0,0.0
239,552,25-45,Male,Thai,STUDENT,TOYOTA,VIOS,Non-EV,S,SEDAN,OTHER STATION,WORK HOURS,WEEKEND,No,1.0,0.0
240,552,25-45,Male,Thai,STUDENT,HONDA,BR-V,Non-EV,S,SUV,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,1.0,0.0
241,552,25-45,Male,Thai,STUDENT,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,1.0,0.0
242,552,25-45,Male,Thai,STUDENT,NISSAN,TERRA,Non-EV,XL,SUV,TRAIN STATION,LATE NIGHT,WEEKDAY,No,1.0,0.0
243,552,25-45,Male,Thai,STUDENT,NISSAN,TERRA,Non-EV,XL,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,No,1.0,0.0
244,552,25-45,Male,Thai,STUDENT,NISSAN,X-TRAIL,Non-EV,XL,SUV,TRAIN STATION,LATE NIGHT,WEEKEND,No,2.0,0.0
245,552,25-45,Male,Thai,STUDENT,NISSAN,X-TRAIL,Non-EV,XL,SUV,TRAIN STATION,LEISURE HOURS,WEEKEND,No,1.0,0.0
246,552,25-45,Male,Thai,STUDENT,NISSAN,X-TRAIL,Non-EV,XL,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,No,3.0,0.0
247,552,25-45,Male,Thai,STUDENT,NISSAN,X-TRAIL,Non-EV,XL,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,Yes,1.0,0.0
248,552,25-45,Male,Thai,STUDENT,TOYOTA,ALTIS,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,Yes,1.0,0.0
249,552,25-45,Male,Thai,STUDENT,TOYOTA,ALTIS,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,1.0,0.0
250,552,25-45,Male,Thai,STUDENT,TOYOTA,FORTUNER,Non-EV,XL,SUV,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,1.0,0.0
251,552,25-45,Male,Thai,STUDENT,TOYOTA,VIOS,Non-EV,S,SEDAN,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,1.0,0.0
252,552,25-45,Male,Thai,STUDENT,TOYOTA,VIOS,Non-EV,S,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,5.0,0.0
253,1250,25-45,Male,Not Thai,STUDENT,BYD,ATTO_3,EV,M,SUV,MEGA STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
254,1250,25-45,Male,Not Thai,STUDENT,BYD,ATTO_3,EV,M,SUV,MEGA STATION,LATE NIGHT,WEEKEND,No,0.0,2.0
255,1250,25-45,Male,Not Thai,STUDENT,BYD,ATTO_3,EV,M,SUV,MEGA STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
256,1250,25-45,Male,Not Thai,STUDENT,BYD,SEAL,EV,L,SEDAN,MEGA STATION,LATE NIGHT,WEEKEND,No,0.0,2.0
257,1250,25-45,Male,Not Thai,STUDENT,HONDA,CITY_Hatchback,Non-EV,S,HATCHBACK,MEGA STATION,WORK HOURS,WEEKEND,No,0.0,4.0
258,1250,25-45,Male,Not Thai,STUDENT,HONDA,CITY_Sedan,Non-EV,S,SEDAN,MEGA STATION,LATE NIGHT,WEEKDAY,No,0.0,4.0
259,1250,25-45,Male,Not Thai,STUDENT,HONDA,CITY_Sedan,Non-EV,S,SEDAN,MEGA STATION,WORK HOURS,WEEKEND,No,0.0,4.0
260,1250,25-45,Male,Not Thai,STUDENT,HONDA,HR-V,Non-EV,M,SUV,MEGA STATION,WORK HOURS,WEEKDAY,No,0.0,4.0
261,1250,25-45,Male,Not Thai,STUDENT,HYUNDAI,H-1,Non-EV,XL,VAN,MEGA STATION,LATE NIGHT,WEEKEND,No,0.0,2.0
262,1250,25-45,Male,Not Thai,STUDENT,HYUNDAI,H-1,Non-EV,XL,VAN,MEGA STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
263,1250,25-45,Male,Not Thai,STUDENT,MAZDA,2_Sedan,Non-EV,S,SEDAN,MEGA STATION,LATE NIGHT,WEEKDAY,No,0.0,4.0
264,1250,25-45,Male,Not Thai,STUDENT,MAZDA,2_Sedan,Non-EV,S,SEDAN,MEGA STATION,LATE NIGHT,WEEKEND,No,0.0,2.0
265,1250,25-45,Male,Not Thai,STUDENT,MAZDA,2_Sedan,Non-EV,S,SEDAN,MEGA STATION,WORK HOURS,WEEKDAY,No,0.0,4.0
266,1250,25-45,Male,Not Thai,STUDENT,MAZDA,2_Sedan,Non-EV,S,SEDAN,MEGA STATION,WORK HOURS,WEEKEND,No,0.0,4.0
267,1250,25-45,Male,Not Thai,STUDENT,MAZDA,CX-30,Non-EV,M,SUV,MEGA STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
268,1250,25-45,Male,Not Thai,STUDENT,MG,EP,EV,XL,MPV,MEGA STATION,LATE NIGHT,WEEKEND,No,0.0,8.0
269,1250,25-45,Male,Not Thai,STUDENT,MG,EP,EV,XL,MPV,MEGA STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
270,1250,25-45,Male,Not Thai,STUDENT,MG,EP,EV,XL,MPV,MEGA STATION,WORK HOURS,WEEKEND,No,0.0,4.0
271,1250,25-45,Male,Not Thai,STUDENT,MG,HS,Non-EV,M,SUV,MEGA STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
272,1250,25-45,Male,Not Thai,STUDENT,MG,HS,Non-EV,M,SUV,MEGA STATION,WORK HOURS,WEEKEND,No,0.0,4.0
273,1250,25-45,Male,Not Thai,STUDENT,MITSUBISHI,MIRAGE,Non-EV,XS,HATCHBACK,MEGA STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
274,1250,25-45,Male,Not Thai,STUDENT,MITSUBISHI,TRITON_4_DOOR,Non-EV,L,PICK_UP_4_DOOR,MEGA STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
275,1250,25-45,Male,Not Thai,STUDENT,MITSUBISHI,TRITON_4_DOOR,Non-EV,L,PICK_UP_4_DOOR,MEGA STATION,LATE NIGHT,WEEKEND,No,0.0,2.0
276,1250,25-45,Male,Not Thai,STUDENT,MITSUBISHI,TRITON_4_DOOR,Non-EV,L,PICK_UP_4_DOOR,MEGA STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
277,1250,25-45,Male,Not Thai,STUDENT,TOYOTA,ALPHARD,Non-EV,XL,VAN,MEGA STATION,LATE NIGHT,WEEKEND,No,0.0,2.0
278,1250,25-45,Male,Not Thai,STUDENT,TOYOTA,ALTIS,Non-EV,M,SEDAN,MEGA STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
279,1250,25-45,Male,Not Thai,STUDENT,TOYOTA,ALTIS,Non-EV,M,SEDAN,MEGA STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
280,1250,25-45,Male,Not Thai,STUDENT,TOYOTA,ATIV,Non-EV,XS,SEDAN,MEGA STATION,LATE NIGHT,WEEKDAY,No,0.0,4.0
281,1250,25-45,Male,Not Thai,STUDENT,TOYOTA,ATIV,Non-EV,XS,SEDAN,MEGA STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
282,1250,25-45,Male,Not Thai,STUDENT,TOYOTA,ATIV,Non-EV,XS,SEDAN,MEGA STATION,WORK HOURS,WEEKEND,No,0.0,2.0
283,1250,25-45,Male,Not Thai,STUDENT,TOYOTA,CROSS_HYBRID,Non-EV,M,SUV,MEGA STATION,WORK HOURS,WEEKDAY,No,2.0,6.0
284,1250,25-45,Male,Not Thai,STUDENT,TOYOTA,HIACE,Non-EV,XL,VAN,MEGA STATION,LATE NIGHT,WEEKEND,No,0.0,4.0
285,1250,25-45,Male,Not Thai,STUDENT,TOYOTA,VIOS,Non-EV,S,SEDAN,MEGA STATION,LATE NIGHT,WEEKEND,No,0.0,6.0
286,1250,25-45,Male,Not Thai,STUDENT,BMW,320D,Non-EV,L,SEDAN,OTHER STATION,LATE NIGHT,WEEKEND,No,0.0,2.0
287,1250,25-45,Male,Not Thai,STUDENT,BMW,320D,Non-EV,L,SEDAN,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,2.0
288,1250,25-45,Male,Not Thai,STUDENT,BMW,320LI,Non-EV,L,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
289,1250,25-45,Male,Not Thai,STUDENT,BYD,ATTO_3,EV,M,SUV,OTHER STATION,LATE NIGHT,WEEKEND,No,0.0,12.0
290,1250,25-45,Male,Not Thai,STUDENT,BYD,DOLPHIN,EV,S,HATCHBACK,OTHER STATION,LATE NIGHT,WEEKEND,No,0.0,4.0
291,1250,25-45,Male,Not Thai,STUDENT,HONDA,ACCORD,Non-EV,L,SEDAN,OTHER STATION,LATE NIGHT,WEEKEND,No,0.0,4.0
292,1250,25-45,Male,Not Thai,STUDENT,HONDA,BR-V,Non-EV,S,SUV,OTHER STATION,LATE NIGHT,WEEKEND,No,0.0,2.0
293,1250,25-45,Male,Not Thai,STUDENT,HONDA,CITY_HYBRID_Sedan,Non-EV,S,SEDAN,OTHER STATION,LATE NIGHT,WEEKEND,No,0.0,2.0
294,1250,25-45,Male,Not Thai,STUDENT,HONDA,E:N1,EV,L,SUV,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,4.0
295,1250,25-45,Male,Not Thai,STUDENT,LEXUS,UX_300e,EV,XL,SUV,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,2.0
296,1250,25-45,Male,Not Thai,STUDENT,MG,4,EV,M,HATCHBACK,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,2.0
297,1250,25-45,Male,Not Thai,STUDENT,MG,EP,EV,XL,MPV,OTHER STATION,LATE NIGHT,WEEKEND,No,0.0,2.0
298,1250,25-45,Male,Not Thai,STUDENT,MG,HS_PHEV,Non-EV,L,SUV,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
299,1250,25-45,Male,Not Thai,STUDENT,MG,ZS_EV,EV,M,SUV,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
300,1250,25-45,Male,Not Thai,STUDENT,MINI,COOPER,Non-EV,L,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
301,1250,25-45,Male,Not Thai,STUDENT,TOYOTA,ALPHARD,Non-EV,XL,VAN,OTHER STATION,LATE NIGHT,WEEKEND,No,0.0,2.0
302,1250,25-45,Male,Not Thai,STUDENT,TOYOTA,ATIV,Non-EV,XS,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
303,1250,25-45,Male,Not Thai,STUDENT,TOYOTA,FORTUNER,Non-EV,XL,SUV,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
304,1250,25-45,Male,Not Thai,STUDENT,TOYOTA,PRIUS_HYBRID,Non-EV,M,HATCHBACK,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,2.0
305,1250,25-45,Male,Not Thai,STUDENT,HONDA,BRIO_AMAZE,Non-EV,XS,SEDAN,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,2.0
306,1250,25-45,Male,Not Thai,STUDENT,HONDA,CITY_Hatchback,Non-EV,S,HATCHBACK,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
307,1250,25-45,Male,Not Thai,STUDENT,HONDA,CITY_Hatchback,Non-EV,S,HATCHBACK,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,18.0
308,1250,25-45,Male,Not Thai,STUDENT,HONDA,CITY_Hatchback,Non-EV,S,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKDAY,No,2.0,0.0
309,1250,25-45,Male,Not Thai,STUDENT,HONDA,CITY_Hatchback,Non-EV,S,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKEND,No,4.0,4.0
310,1250,25-45,Male,Not Thai,STUDENT,HONDA,CITY_Sedan,Non-EV,S,SEDAN,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,2.0
311,1250,25-45,Male,Not Thai,STUDENT,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,4.0
312,1250,25-45,Male,Not Thai,STUDENT,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,12.0
313,1250,25-45,Male,Not Thai,STUDENT,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,2.0,0.0
314,1250,25-45,Male,Not Thai,STUDENT,MAZDA,2_Sedan,Non-EV,S,SEDAN,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,4.0
315,1250,25-45,Male,Not Thai,STUDENT,MERCEDES_BENZ,CLS_300D_COUPE,Non-EV,L,COUPE,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,2.0
316,1250,25-45,Male,Not Thai,STUDENT,MG,5,Non-EV,S,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,2.0
317,1250,25-45,Male,Not Thai,STUDENT,MG,ZS,Non-EV,M,SUV,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
318,1250,25-45,Male,Not Thai,STUDENT,NISSAN,JUKE,Non-EV,M,SUV,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,4.0
319,1250,25-45,Male,Not Thai,STUDENT,NISSAN,X-TRAIL,Non-EV,XL,SUV,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,2.0
320,1250,25-45,Male,Not Thai,STUDENT,TOYOTA,ALTIS,Non-EV,M,SEDAN,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,6.0
321,1250,25-45,Male,Not Thai,STUDENT,TOYOTA,ALTIS,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,2.0
322,1250,25-45,Male,Not Thai,STUDENT,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,4.0
323,1250,25-45,Male,Not Thai,STUDENT,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,2.0
324,1250,25-45,Male,Not Thai,STUDENT,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,4.0
325,1250,25-45,Male,Not Thai,STUDENT,TOYOTA,CAMRY,Non-EV,L,SEDAN,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,4.0
326,1250,25-45,Male,Not Thai,STUDENT,TOYOTA,CROSS_HYBRID,Non-EV,M,SUV,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,4.0
327,1250,25-45,Male,Not Thai,STUDENT,TOYOTA,VIOS,Non-EV,S,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,2.0
328,2042,25-45,Male,Thai,STUDENT,HONDA,BR-V,Non-EV,S,SUV,MEGA STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
329,2042,25-45,Male,Thai,STUDENT,TOYOTA,ALPHARD_HYBRID,Non-EV,XL,VAN,MEGA STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
330,2042,25-45,Male,Thai,STUDENT,TOYOTA,VIOS,Non-EV,S,SEDAN,MEGA STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
331,2042,25-45,Male,Thai,STUDENT,BMW,220I,Non-EV,L,SEDAN,OTHER STATION,LEISURE HOURS,WEEKEND,No,0.0,1.0
332,2042,25-45,Male,Thai,STUDENT,BYD,ATTO_3,EV,M,SUV,OTHER STATION,LEISURE HOURS,WEEKDAY,No,0.0,6.0
333,2042,25-45,Male,Thai,STUDENT,HONDA,CITY_HYBRID_Sedan,Non-EV,S,SEDAN,OTHER STATION,LEISURE HOURS,WEEKDAY,No,0.0,2.0
334,2042,25-45,Male,Thai,STUDENT,HONDA,CITY_HYBRID_Sedan,Non-EV,S,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,3.0
